size_px
237.875
427.343
196.63
67.679
84.762
72.63
71.57
82.45
82.912
84.65
58.688
61.721
109.42
37.844
47.115
243.512
260.642
126.012
191.985
187.619
116.365
71.918
149.856
230.801
65.427
36.972
67.894
108.952
194.366
134.217
195.519
216.85
297.219
235.399
203.211
218.368
77.162
70.51
78.147
90.148
249.633
106.769
149.994
119.555
71.184
100.337
50.69
32.134
29.658
49.231
44.702
65.319
139.794
74.306
53.956
39.598
37.616
28.339
166.059
82.445
100.684
85.896
91.827
93.759
82.458
77.146
174.599
362.51
332.722
144.571
151.973
65.534
96.944
117.921
170.682
387.682
106.404
120.812
163.282
85.709
83.815
42.148
46.063
60.54
134.977
99.646
73.93
586.578
101.401
142.314
46.834
34.794
149.41
155.133
230.572
102.3
53.912
40.687
57.787
34.897
31.943
164.117
180.691
98.541
166.196
149.93
52.854
111.652
192.874
126.014
171.223
147.0
111.687
86.187
48.933
59.96
59.482
56.489
59.96
47.777
42.65
210.169
198.458
579.113
121.4
35.187
46.66
58.326
71.387
79.912
71.385
34.463
63.078
35.698
47.871
37.491
50.007
34.437
31.562
41.748
31.812
39.662
30.226
70.538
33.34
36.988
30.916
38.325
43.54
36.228
37.584
46.676
553.628
151.928
156.69
31.955
39.83
49.493
68.656
84.33
63.248
62.868
82.028
34.692
23.421
23.84
96.246
552.68
101.706
390.132
59.548
70.543
270.524
257.247
298.185
84.854
97.832
47.417
120.383
402.871
508.535
88.408
148.494
29.885
66.312
38.173
75.191
41.499
33.397
64.846
82.17
106.456
114.725
102.811
90.244
30.824
58.485
79.124
171.013
139.997
217.677
99.332
104.228
51.276
51.924
45.863
91.216
84.567
42.057
57.991
60.592
430.099
110.713
122.145
161.641
120.0
289.536
228.869
434.024
287.812
323.131
276.294
167.631
243.321
103.955
69.965
232.159
91.697
288.314
178.556
148.105
103.008
207.154
173.538
478.486
553.13
120.577
57.232
60.276
34.313
42.024
41.555
42.56
43.835
61.675
37.728
41.373
53.497
53.904
39.868
36.611
37.728
34.247
48.525
45.838
33.602
55.15
47.978
34.313
44.688
47.773
40.376
58.805
62.695
57.757
72.643
78.284
60.936
94.689
103.727
56.564
56.309
69.795
65.992
28.154
72.197
72.031
60.385
43.285
26.21
201.316
394.36
58.583
46.676
32.0
33.823
22.151
36.148
31.749
27.325
262.587
159.097
357.212
159.039
299.867
186.629
199.549
113.782
92.878
146.249
60.499
79.879
130.692
110.96
139.638
179.755
97.173
137.62
86.048
144.481
175.59
531.7
135.52
240.896
131.38
110.34
176.411
149.516
66.977
61.032
75.875
106.583
250.272
107.275
142.773
48.267
54.413
202.797
98.495
433.691
228.491
79.184
234.038
257.371
449.139
39.671
44.715
123.924
145.327
73.578
69.858
274.351
97.949
56.289
123.059
121.586
30.74
33.365
46.77
50.7
72.782
84.777
230.571
150.975
390.261
154.621
255.53
214.542
439.166
228.342
179.146
189.356
72.787
189.591
84.084
64.69
32.64
81.748
33.554
50.601
74.747
78.512
500.165
351.477
180.054
187.133
199.243
141.22
268.218
571.325
353.892
113.567
76.229
79.813
111.146
152.351
89.344
77.437
99.148
108.612
42.735
52.776
51.941
55.144
52.339
54.587
92.927
55.794
58.19
59.047
94.985
86.889
392.296
176.176
123.836
75.422
52.464
93.851
61.918
145.778
146.726
448.305
133.466
105.721
168.479
137.443
209.804
97.809
192.094
128.158
233.27
184.556
181.028
47.572
45.948
198.69
36.055
57.46
64.071
60.57
132.3
199.68
41.753
35.606
184.515
65.445
145.593
55.156
52.554
142.285
112.183
246.794
154.37
230.632
174.772
218.272
291.962
281.995
190.762
139.666
87.499
55.594
45.299
72.443
130.267
322.401
238.671
249.912
100.628
271.212
351.434
107.857
107.278
155.284
220.44
91.344
129.689
81.862
175.862
163.86
149.41
220.259
249.552
303.082
383.031
254.956
33.778
40.133
271.917
228.298
190.438
373.131
451.132
449.48
308.96
379.772
613.571
358.442
155.068
335.846
406.626
275.087
230.38
363.597
122.035
112.19
92.371
294.085
165.412
162.769
25.6
32.804
34.818
128.788
110.897
332.676
106.868
129.904
147.161
154.11
107.311
162.491
187.431
221.415
135.907
118.645
251.541
381.669
341.889
315.663
240.229
176.099
37.601
459.475
210.289
188.606
238.878
117.757
85.649
287.073
246.564
97.994
218.838
215.894
232.325
104.303
424.032
404.297
175.812
124.752
138.036
70.34
106.762
326.889
413.921
140.891
217.837
225.022
42.992
293.619
172.21
222.379
195.746
49.466
39.573
335.555
203.0
80.413
280.352
214.307
125.976
47.016
55.538
35.574
40.005
98.685
442.734
482.266
511.585
438.23
443.952
40.176
262.261
188.773
388.018
402.564
347.758
182.745
151.683
195.727
159.354
160.842
121.049
75.785
74.281
241.896
367.099
306.033
99.398
99.51
348.554
110.924
39.705
71.072
66.268
61.154
230.611
134.435
132.496
85.853
31.506
34.308
28.704
28.679
38.655
38.111
35.327
36.576
156.669
40.833
51.554
75.721
82.647
94.642
85.476
139.835
145.53
325.267
256.584
442.973
172.822
125.084
128.511
264.821
119.86
63.107
112.645
95.121
68.521
51.307
170.867
80.989
306.946
115.885
135.765
176.091
267.951
152.246
247.308
144.816
59.054
38.66
290.125
319.091
133.208
176.326
106.808
331.083
38.644
35.327
107.583
121.887
92.3
83.708
57.332
98.323
67.323
57.423
56.767
43.232
42.674
109.748
51.854
67.878
56.767
460.05
217.451
47.95
86.914
194.077
138.974
47.366
47.015
50.256
61.48
66.685
96.733
209.848
35.024
65.696
62.258
38.833
32.146
34.332
36.332
130.333
149.613
66.866
85.35
157.696
75.932
38.605
49.164
35.913
53.936
64.354
65.422
64.392
61.033
47.728
191.514
264.059
134.983
157.407
101.297
99.078
281.216
349.43
173.872
86.619
37.616
39.112
73.187
170.168
76.201
170.124
151.725
106.953
269.716
152.576
311.305
107.942
60.55
113.012
39.784
55.62
65.974
137.614
82.618
122.206
27.266
30.582
30.287
126.372
61.885
55.302
102.207
126.547
81.292
87.982
88.795
128.994
117.562
69.744
246.139
331.25
364.959
126.665
34.968
60.044
40.0
77.58
151.807
95.359
232.607
63.05
51.076
156.623
213.755
40.552
77.209
60.236
117.539
156.372
201.012
52.311
44.825
31.621
36.6
43.112
94.548
109.005
71.153
50.969
22.402
159.997
86.356
83.314
113.135
51.648
177.437
43.233
410.116
449.002
367.553
129.652
105.138
112.604
221.703
62.393
119.134
78.321
373.181
128.366
76.0
93.939
92.995
79.649
143.308
328.56
155.629
51.678
420.779
79.455
116.453
128.135
72.608
47.5
60.182
111.588
143.269
415.482
477.02
71.002
174.237
74.906
90.339
77.429
157.549
281.156
132.418
52.474
30.571
104.834
138.601
266.519
412.894
333.914
60.867
186.42
238.115
109.429
65.419
79.579
43.406
55.631
347.53
123.208
113.567
108.643
113.83
123.718
87.312
45.282
121.15
86.109
78.689
205.184
51.562
186.092
85.333
35.024
106.416
248.48
163.123
232.388
97.046
187.002
152.46
219.027
157.433
135.844
64.225
87.35
188.109
46.117
73.456
138.256
43.715
37.655
53.421
48.355
71.48
51.766
41.43
51.379
48.912
62.332
170.264
43.157
76.66
57.536
116.626
67.046
29.024
39.902
49.461
205.827
70.498
59.606
88.044
62.64
63.189
48.864
45.199
81.815
62.233
54.888
40.233
33.259
40.457
37.814
35.313
23.802
42.197
29.611
37.134
43.146
38.521
290.061
32.266
36.028
36.236
35.651
80.673
104.555
83.447
219.19
65.938
319.955
108.044
158.276
130.434
151.452
87.565
236.736
220.395
20.02
22.185
95.25
216.87
115.773
86.113
70.433
69.023
72.718
156.63
112.939
248.352
240.455
86.594
80.838
86.776
128.343
107.362
144.622
110.429
76.318
59.939
171.878
35.313
36.646
56.688
49.76
69.212
66.348
222.686
166.985
101.584
177.615
80.789
123.11
142.394
64.701
71.596
286.478
112.159
345.115
451.484
43.094
41.48
55.426
63.658
79.386
134.874
179.391
153.213
234.201
159.86
129.727
91.689
72.47
114.239
95.09
144.9
137.434
75.945
32.632
31.81
37.252
38.618
49.906
103.011
153.397
62.332
55.572
35.987
30.319
29.588
55.857
70.363
120.172
146.427
167.607
290.462
76.733
341.021
66.53
179.611
64.172
330.539
296.495
379.333
39.436
73.099
40.925
310.556
359.964
39.784
255.5
64.663
63.957
70.477
66.348
79.535
79.809
295.65
53.385
49.174
54.324
86.437
332.76
89.106
106.643
53.629
48.812
43.984
240.8
23.499
76.511
99.685
284.134
159.113
201.103
292.951
84.255
128.532
143.068
181.942
255.604
71.155
100.843
121.101
83.96
309.881
97.788
63.505
313.935
87.678
397.67
412.954
330.289
347.701
89.053
31.462
30.17
208.97
120.962
400.384
196.056
58.68
58.946
58.115
69.143
37.663
47.734
48.063
50.885
73.275
46.813
288.781
147.529
237.207
79.346
50.206
204.876
276.592
68.93
147.184
38.437
25.032
150.53
370.109
44.197
89.629
95.049
64.175
63.793
64.048
66.89
26.683
77.582
198.896
164.852
372.727
471.417
229.011
84.694
71.347
285.613
28.399
167.416
303.233
238.595
164.033
38.812
41.621
39.027
331.331
287.038
240.955
77.477
76.63
268.946
353.707
498.996
480.283
348.156
153.051
150.525
152.118
504.874
121.523
95.07
31.729
394.118
192.119
41.279
119.665
63.675
329.264
134.329
80.304
319.931
237.61
593.388
333.148
391.7
82.006
66.168
40.952
46.478
281.84
341.788
114.651
107.595
93.227
113.333
105.479
84.199
316.704
170.917
141.811
83.173
54.64
54.287
52.365
91.694
212.018
235.312
268.633
61.535
39.19
104.246
159.118
175.675
146.794
48.71
71.017
41.22
65.58
120.286
19.377
16.525
94.723
137.291
103.164
34.228
34.046
137.746
41.021
24.675
24.364
29.378
20.607
95.266
230.474
66.569
72.263
115.619
25.788
33.892
33.763
101.076
328.143
229.228
88.669
161.985
39.028
63.708
74.554
261.07
288.616
28.17
36.527
82.713
100.521
90.265
71.581
46.79
190.934
212.323
218.338
70.207
411.015
255.55
256.296
64.389
82.724
250.766
89.282
70.036
61.982
278.504
156.586
71.545
230.818
297.304
194.728
98.027
507.145
76.193
282.695
334.936
75.926
172.994
122.537
99.557
122.988
168.169
55.437
52.634
34.648
53.714
69.331
30.844
117.546
183.813
243.425
276.178
250.776
126.203
143.43
377.837
246.681
237.898
211.885
29.937
44.761
27.835
32.474
29.366
24.254
25.52
31.235
31.235
37.402
412.782
235.364
37.375
51.619
50.287
240.061
87.851
153.474
77.387
108.718
79.036
573.36
201.108
307.728
151.23
356.913
90.117
65.17
323.464
374.659
320.908
581.591
370.263
373.167
59.696
243.619
162.769
131.256
179.707
263.485
63.77
79.407
87.705
257.371
160.043
299.309
133.644
133.095
99.763
429.19
117.053
89.172
77.845
52.464
76.515
76.157
100.602
124.473
129.946
93.162
98.601
118.758
97.573
82.757
53.558
38.928
105.075
153.075
256.312
82.995
293.348
280.443
316.02
76.442
95.394
276.146
384.218
221.496
349.474
193.945
256.306
169.834
88.187
413.054
51.2
50.943
50.771
45.46
233.321
84.052
157.393
252.494
127.358
173.609
212.043
422.961
117.44
118.288
85.372
292.821
272.954
271.084
241.263
217.081
231.517
220.375
86.406
92.915
104.404
341.515
271.669
186.404
193.106
94.11
146.946
422.621
399.166
275.975
239.106
237.221
287.364
435.765
290.158
292.275
219.652
207.505
186.924
288.262
300.801
322.9
60.196
38.084
26.12
143.348
141.514
159.084
165.486
153.521
86.718
73.466
61.275
57.038
271.503
272.046
87.79
91.839
120.555
189.875
492.937
421.93
338.603
303.797
198.354
186.134
135.554
104.969
84.772
106.062
92.964
78.942
380.93
367.561
192.471
239.698
115.386
303.998
273.281
275.56
80.209
79.319
67.973
103.197
60.581
79.043
56.417
316.965
50.943
61.119
111.323
69.325
58.824
49.375
88.311
244.557
257.532
328.838
97.275
85.019
59.568
72.791
44.988
46.213
246.035
136.191
157.604
119.008
128.376
147.242
81.17
67.989
89.722
136.475
514.562
104.386
65.267
80.467
73.307
38.315
34.346
32.382
34.091
84.441
53.126
49.464
52.464
35.349
327.4
252.84
232.082
309.912
89.964
90.55
88.725
126.734
100.36
369.201
85.47
214.684
258.091
456.399
134.101
173.376
155.789
158.534
121.62
120.71
117.24
75.364
193.055
479.206
119.271
100.792
155.967
470.08
272.449
227.177
260.441
580.072
86.486
51.625
48.37
53.699
55.892
61.918
57.148
52.879
69.64
79.181
466.641
148.441
250.07
109.732
212.773
484.501
32.486
158.794
293.348
66.986
81.951
68.816
207.582
257.853
469.197
72.786
63.268
65.365
64.077
51.468
58.305
297.841
169.125
101.833
81.157
437.453
386.831
135.706
104.578
119.511
132.633
148.218
150.963
116.354
57.143
65.52
568.08
90.147
216.8
489.632
82.795
44.528
31.95
60.139
39.598
47.149
32.179
138.744
230.947
284.694
108.58
61.309
74.014
66.286
123.11
195.591
126.008
142.741
442.497
237.725
286.238
220.137
197.194
141.666
125.73
150.271
121.159
340.099
233.238
458.599
57.862
55.226
49.78
51.807
199.82
200.798
208.452
193.959
268.41
120.316
56.745
77.045
67.082
111.667
109.157
99.009
118.355
115.503
386.709
218.86
353.657
353.322
55.367
78.3
119.071
171.597
124.891
119.919
141.115
429.255
71.732
219.007
248.93
159.587
86.0
61.709
50.596
48.908
42.989
40.645
41.666
38.987
63.246
52.801
53.616
54.259
135.676
168.697
210.46
491.441
436.495
124.0
87.331
205.99
55.917
217.593
151.882
161.642
38.088
132.585
163.936
135.324
127.733
115.267
124.215
125.677
101.133
115.267
131.083
144.094
114.373
241.874
84.687
76.974
65.507
83.902
65.777
35.193
41.37
32.275
93.396
73.598
69.056
437.636
44.618
331.392
294.038
213.628
130.625
246.469
361.112
54.759
291.364
54.772
56.077
45.809
41.212
156.971
253.153
245.601
219.806
128.938
134.664
269.36
227.664
316.523
208.071
88.904
100.646
92.427
403.345
303.199
287.006
214.86
244.055
298.282
284.103
163.829
222.009
134.333
564.978
187.335
174.881
120.293
137.177
239.67
408.506
167.539
122.202
134.551
56.745
95.142
81.772
396.734
201.911
196.916
152.118
88.151
281.51
132.665
361.659
280.88
119.728
126.665
370.352
347.361
79.749
88.6
115.526
95.151
58.911
124.194
81.336
112.663
86.436
115.48
129.431
521.954
338.556
351.75
118.659
187.856
228.13
126.485
111.339
109.416
120.872
178.679
311.965
124.2
132.572
170.857
296.971
290.596
77.686
86.034
169.277
193.535
95.947
467.055
374.133
281.947
163.185
226.274
195.059
468.621
408.046
191.064
244.795
251.484
136.784
138.374
275.117
94.868
64.498
81.233
95.247
76.096
94.734
52.763
75.86
171.709
92.672
92.657
179.389
363.791
450.759
133.545
143.142
145.141
128.762
338.239
55.713
284.14
202.28
146.634
273.883
279.821
129.493
271.415
193.046
236.977
257.545
42.219
140.985
222.439
32.946
111.495
270.67
111.434
104.681
318.157
201.904
117.403
229.877
235.223
318.087
383.545
392.054
55.675
59.402
321.144
62.246
155.586
182.365
325.998
266.223
198.579
153.538
349.035
115.827
136.891
187.589
79.827
121.489
57.682
336.505
149.581
154.232
361.173
281.936
320.673
258.34
334.739
419.858
197.293
76.757
259.325
419.571
114.463
68.629
70.23
79.103
86.861
40.689
46.706
57.268
54.167
43.697
125.202
147.543
261.049
138.808
552.994
47.244
73.166
104.944
139.533
151.947
154.126
165.199
219.43
71.349
63.968
61.644
300.77
538.63
127.75
137.323
518.246
51.941
35.228
22.574
238.904
83.088
226.942
197.377
261.208
246.342
95.461
165.697
102.481
224.462
131.985
99.599
296.412
64.405
91.148
205.524
92.736
156.333
71.554
44.06
191.694
125.73
108.185
201.123
404.079
82.946
324.5
253.361
85.202
234.409
140.847
118.305
83.13
78.455
61.4
51.826
53.812
32.445
68.762
76.102
113.866
319.818
105.203
185.385
154.303
63.252
86.376
108.648
155.837
288.928
31.218
183.833
169.811
144.944
99.982
63.498
168.665
150.621
148.943
301.909
109.982
37.31
42.646
36.788
418.48
136.09
146.286
91.637
85.323
53.229
59.329
64.332
76.096
87.909
100.452
49.261
188.184
78.689
255.147
62.032
364.13
251.364
117.847
103.482
35.349
54.185
109.423
38.599
34.536
35.84
24.952
60.527
91.756
102.122
203.58
56.32
101.715
162.01
277.686
452.534
67.002
101.823
163.988
499.083
75.683
78.738
51.2
45.098
44.635
67.924
67.586
69.984
105.758
88.779
72.709
53.963
45.219
36.683
59.636
48.685
49.464
161.097
105.892
412.438
395.697
142.412
158.772
67.18
59.361
124.112
112.47
87.118
57.624
90.326
296.319
85.041
57.935
45.763
179.51
82.404
137.082
96.556
128.001
108.704
144.706
398.448
76.51
71.902
306.966
320.071
68.658
30.582
99.158
30.923
365.185
220.664
312.476
168.807
62.183
188.609
234.333
30.984
103.305
375.899
294.188
145.897
143.68
160.771
214.949
173.59
158.507
155.192
110.841
411.303
61.012
79.319
142.397
49.02
51.136
77.084
57.87
337.163
204.059
108.37
53.836
134.388
211.762
197.46
224.201
91.725
75.139
318.401
248.589
82.945
105.721
51.3
49.227
59.636
39.558
31.866
431.451
185.596
155.719
192.051
71.037
169.425
83.87
526.172
390.303
119.862
128.097
135.805
67.884
92.792
325.35
196.533
242.957
122.564
97.583
229.018
127.994
95.978
203.604
184.572
119.446
170.12
258.145
275.221
128.757
197.411
94.738
579.1
174.261
165.014
144.901
491.479
227.288
235.739
168.801
240.694
134.671
423.622
91.339
307.698
247.189
275.433
146.293
174.34
275.434
312.226
307.949
174.109
109.613
327.242
253.387
257.684
276.438
507.208
183.705
155.121
174.599
85.805
109.373
71.223
38.524
256.379
85.938
94.784
93.419
367.866
294.718
329.848
313.363
233.988
144.266
538.351
294.999
167.196
72.434
111.821
101.785
427.152
307.937
45.607
52.573
239.72
282.054
151.417
115.758
45.524
123.772
49.945
218.418
189.818
172.969
54.064
104.599
61.904
73.987
51.399
62.559
54.841
82.72
108.577
298.102
398.227
256.284
157.052
408.589
182.346
131.561
91.565
352.907
59.331
174.255
231.132
49.64
170.486
293.044
78.593
70.669
69.544
71.745
71.363
73.762
70.978
71.363
70.591
70.591
71.592
63.983
68.015
71.745
72.383
65.489
68.784
67.709
67.336
64.749
85.661
61.913
58.959
56.744
60.662
58.903
65.438
85.019
170.938
295.732
256.137
164.938
96.767
496.481
434.275
563.607
116.003
121.431
118.463
118.868
112.29
107.905
106.99
103.683
102.656
105.645
110.367
101.22
107.804
109.961
106.047
107.642
103.292
135.68
114.753
125.849
125.205
381.44
598.186
272.795
530.575
298.827
269.807
141.752
154.679
161.65
154.363
184.339
183.656
190.712
197.469
172.176
382.433
237.202
324.61
41.367
37.012
100.032
324.428
141.536
140.401
166.391
117.941
113.872
131.156
132.244
370.211
82.66
87.985
74.819
63.323
119.473
237.598
223.303
265.704
108.198
202.853
265.34
424.6
126.026
375.765
365.734
200.972
290.531
164.915
162.653
91.68
41.414
73.419
260.737
335.921
30.912
163.56
155.018
62.274
244.439
34.249
139.491
50.401
214.387
230.8
173.855
106.592
75.029
74.424
346.464
318.953
360.696
125.283
109.311
98.265
107.151
109.301
47.117
71.305
62.929
289.232
72.589
54.428
141.575
158.812
146.25
291.258
322.631
94.262
247.503
289.455
338.201
381.895
98.645
93.939
97.74
456.383
84.172
43.029
106.13
130.324
84.251
102.957
114.968
120.788
185.374
119.697
166.526
217.398
221.89
56.86
81.422
25.998
98.87
90.216
61.11
84.244
76.583
56.213
45.171
151.687
113.386
424.907
72.103
66.484
88.036
76.518
43.633
47.644
76.26
70.082
52.401
76.297
51.012
113.956
71.317
115.026
57.891
63.339
100.27
71.77
70.723
64.397
93.241
115.197
90.924
136.46
334.421
215.816
88.236
313.256
297.276
69.325
108.692
150.453
167.084
466.126
71.387
505.133
91.662
101.236
502.831
386.929
145.194
50.247
64.48
306.098
282.196
94.974
202.199
41.505
543.503
179.812
73.638
68.617
91.742
346.306
601.868
487.962
84.294
131.796
466.245
108.992
115.487
130.527
137.414
109.67
104.292
87.314
178.444
84.647
65.458
58.89
70.939
85.154
63.926
20.849
29.323
96.067
34.384
34.419
54.002
200.497
96.455
97.554
222.375
160.642
131.021
124.008
73.786
58.822
66.393
35.909
75.719
50.9
159.396
93.639
75.069
138.248
157.611
226.729
99.667
196.869
314.969
47.329
455.412
61.798
110.32
246.292
123.659
79.675
320.721
54.309
61.247
124.631
337.968
353.859
385.892
95.933
89.53
44.347
36.771
139.657
402.122
243.727
36.496
443.531
67.34
334.009
161.661
180.29
96.614
289.343
545.338
411.064
179.93
163.118
75.132
352.895
60.93
99.605
36.148
46.043
232.854
117.651
154.056
392.817
32.476
38.84
191.279
196.757
198.594
64.669
61.949
94.733
260.215
149.815
236.616
73.089
41.603
32.334
43.364
200.726
323.376
277.04
335.619
203.588
271.569
42.319
348.33
191.878
39.1
193.675
276.164
157.779
408.183
69.615
76.21
76.478
120.621
292.711
231.937
324.221
70.179
294.845
324.403
134.599
304.09
57.84
41.42
36.109
445.393
98.152
113.357
89.417
363.145
344.428
65.756
83.614
82.968
78.711
136.437
211.552
56.636
42.34
56.467
55.743
66.945
82.564
100.86
67.159
69.382
339.775
84.566
62.226
38.496
39.928
40.699
123.247
82.709
78.223
144.502
99.524
121.833
153.291
137.744
39.051
56.678
69.623
145.36
147.724
65.319
217.155
42.17
171.212
47.526
49.954
45.286
37.68
58.566
47.827
49.738
34.777
214.156
163.728
57.837
34.25
361.831
59.841
75.726
308.865
93.942
40.327
210.266
52.203
39.311
45.392
37.041
185.193
224.082
50.323
195.076
83.001
96.269
129.323
144.772
225.258
84.159
63.231
185.959
143.935
55.98
90.74
273.07
284.931
28.642
78.313
112.536
160.419
443.733
65.953
139.373
244.657
45.677
297.797
143.773
463.082
62.21
37.177
39.604
136.928
144.897
64.545
75.895
396.874
74.22
49.07
268.596
590.179
86.128
500.372
584.68
345.104
393.919
568.979
521.279
114.395
81.04
105.738
96.457
95.497
91.868
91.251
125.243
65.586
549.647
527.772
186.951
146.585
242.762
483.044
109.85
131.547
585.781
522.594
125.184
542.465
142.911
528.69
159.299
549.339
503.846
199.011
139.6
493.464
83.31
58.812
74.432
49.267
388.949
63.65
70.32
64.474
36.113
70.019
62.405
261.992
82.486
34.68
341.385
179.755
43.161
76.931
310.81
36.332
41.569
31.369
22.862
104.18
138.521
22.437
30.967
46.346
57.933
69.399
139.714
392.27
192.674
54.062
36.111
39.784
52.586
45.447
51.01
84.447
83.752
73.456
501.11
207.265
161.257
81.199
489.015
54.16
34.621
38.678
41.247
31.938
40.792
337.123
281.894
197.97
120.583
221.873
213.802
40.899
63.26
67.845
54.062
394.662
74.794
80.91
176.988
350.75
409.878
249.221
113.137
358.188
43.863
379.828
104.359
90.697
33.965
106.577
52.063
38.806
491.198
216.055
31.093
33.1
54.969
71.617
42.197
49.549
351.284
53.932
51.16
69.195
95.522
317.82
163.119
46.73
47.62
57.671
35.73
33.188
37.307
32.197
28.564
22.341
45.455
46.292
40.008
32.197
33.188
28.48
27.797
28.48
25.548
85.887
88.08
77.361
61.262
54.987
60.395
37.146
49.474
47.113
30.197
43.815
42.593
41.566
52.532
39.676
54.085
94.532
54.063
79.894
65.154
41.364
36.362
313.537
241.01
121.212
137.761
94.546
96.361
41.754
290.81
43.56
81.418
367.392
37.123
44.89
504.361
98.742
87.482
69.87
36.849
73.909
45.415
31.041
448.283
467.252
214.071
417.47
36.459
82.34
94.527
510.87
233.028
51.932
84.37
58.878
227.253
90.618
48.321
32.551
236.322
51.225
47.637
31.496
96.651
85.292
245.365
34.621
20.752
35.308
66.663
93.659
159.8
241.967
350.106
365.726
90.827
329.844
254.176
33.575
47.277
61.088
54.084
61.721
395.272
73.467
425.934
114.63
54.221
47.286
47.103
33.066
37.523
104.051
110.743
333.097
35.945
30.801
27.794
501.601
81.055
324.614
53.253
63.371
80.981
267.445
182.908
156.711
61.091
62.474
97.911
444.535
224.893
362.402
520.934
134.137
30.975
28.836
26.618
28.276
31.604
31.565
216.945
55.852
34.523
110.72
119.056
70.785
71.47
42.174
94.352
182.624
337.931
33.226
35.888
104.703
252.187
202.075
51.068
48.386
93.622
129.437
39.934
73.944
61.164
54.449
51.855
45.873
427.49
78.486
43.604
73.973
67.971
131.985
138.494
75.855
93.792
41.468
59.606
31.129
36.501
37.292
36.068
41.97
58.581
35.272
372.014
56.899
43.92
56.263
150.017
504.787
85.453
50.507
58.226
340.401
61.568
103.212
58.925
68.631
71.093
52.582
39.112
220.236
43.303
47.171
130.735
76.883
61.483
33.622
38.669
52.568
28.678
155.731
65.777
42.458
32.096
60.229
44.158
39.027
56.727
238.1
57.499
317.089
54.505
505.956
232.474
76.704
427.349
310.157
349.663
92.468
82.027
32.516
326.236
95.933
83.982
557.399
350.19
83.834
41.041
218.653
97.085
251.592
200.354
120.367
394.611
309.512
361.883
524.347
541.651
112.56
331.577
407.431
94.438
134.538
426.091
519.642
508.09
102.485
565.826
564.254
170.5
54.048
62.576
168.211
83.713
309.378
83.966
95.02
117.938
62.387
121.024
147.82
123.122
157.542
101.02
154.611
232.003
456.011
445.861
389.982
324.968
44.83
58.593
380.182
74.886
545.696
394.156
79.668
137.958
167.17
73.163
100.542
40.662
41.111
34.323
40.662
87.932
290.32
88.166
26.267
39.944
46.034
80.282
160.961
104.11
49.134
30.07
91.36
453.022
33.093
55.592
317.676
570.468
473.318
289.66
366.782
85.319
40.812
32.603
24.646
27.317
386.805
415.173
48.007
44.581
295.66
28.131
89.512
54.965
214.851
294.878
57.23
56.709
51.792
221.337
22.397
16.788
26.289
27.966
38.558
49.717
69.033
64.237
33.666
87.942
164.73
412.708
398.867
510.75
301.381
97.528
100.751
111.382
77.538
35.258
23.425
24.422
22.383
33.617
32.186
24.086
25.157
26.8
20.139
36.31
32.4
24.422
24.422
40.573
37.501
48.067
34.574
153.197
334.109
66.034
128.375
206.309
48.027
43.898
336.845
101.721
102.003
37.498
51.031
47.698
48.02
50.358
70.137
73.337
325.983
69.832
77.834
99.321
37.298
60.915
75.366
